page_no,preceding_text,link_text,link_destination,link_domain,is_jade_link,is_sublink
39,v H [1999]2 Qd R 283; Gately v The Queen,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f7299d8fb5e946a3ba181eeffd8f0ebf&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
39,Qd R 283; Gately v The Queen (2007)232 CLR 208;,[2007]HCA 55);,https://www.hcourt.gov.au/sites/default/files/eresources/2007/HCA/55.pdf,hcourt,FALSE,FALSE
40,usually go into the jury room (Cf R v Peniamina,"[2018]QSC 283,",https://archive.sclqld.org.au/qjudgment/2018/QSC18-283.pdf,sclqld,FALSE,FALSE
40,"into the jury room (Cf R v Peniamina [2018]QSC 283,",[24];,https://jade.io/article/622777/section/140603,jade,TRUE,TRUE
40,"[2007]2 Qd R 462, 470 [14]. Cf R v OT","[2017]QCA 257,",https://archive.sclqld.org.au/qjudgment/2017/QCA17-257.pdf,sclqld,FALSE,FALSE
40,"R 462, 470 [14]. Cf R v OT [2017]QCA 257,",[35]-[36]).,https://jade.io/article/561178/section/3351,jade,TRUE,TRUE
44,Unrepresented Defendant 2.4.1 Legislation [Last reviewed: January 2026] Criminal Code,Section 619–Speeches,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
44,Code Section 619–Speeches by counsel Criminal Practice Rules 1999 (Qld),Rule 50,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-1999-0112,qld,FALSE,FALSE
44,the end of the prosecution evidence Evidence Act 1977 (Qld),Section 21R–Jury,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
44,them to have a fair trial (MacPherson v The Queen,(1981)147 CLR 512;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981032165&pubNum=3586&originatingDoc=I2343e36087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2f3283fb148245178bc37870b7b2f28c&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
44,a fair trial (MacPherson v The Queen (1981)147 CLR 512;,[1981]HCA 46).,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1981/46.html,austlii,FALSE,FALSE
44,dire and the advantages and disadvantages (Foster v The Queen,(1982)61 FLR 440;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1982166377&pubNum=5542&originatingDoc=I6900e433816b11e8b22785ae5ff38a3b&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=26e305126b834b7a94bfd53b4f8b33af&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
44,advantages and disadvantages (Foster v The Queen (1982)61 FLR 440;,[1982]FCA 2).,https://jade.io/article/193093,jade,TRUE,TRUE
44,be advantageous to their defence (Isherwood v Tasmania [2010]TASCCA 11;,"(2010)20 Tas R 375,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2022910827&pubNum=5145&originatingDoc=I6c802e00890d11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5a7be0b609b14bb683e84c70670c2fdc&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
44,"defence (Isherwood v Tasmania [2010]TASCCA 11; (2010)20 Tas R 375,",391;,https://jade.io/article/217736/section/140085,jade,TRUE,TRUE
44,"11; (2010)20 Tas R 375, 391; Andelman v The Queen","(2013)38 VR 659,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2029925404&pubNum=4888&originatingDoc=I64e8ec80892211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=a7a410bb21d34d26bfddfc94a7b5f00c&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
44,"R 375, 391; Andelman v The Queen (2013)38 VR 659,",678;,https://jade.io/article/290422/section/2569,jade,TRUE,TRUE
44,"375, 391; Andelman v The Queen (2013)38 VR 659, 678;",[2013]VSCA 25).,https://jade.io/article/290422,jade,TRUE,TRUE
44,(R v Bellino [1993]1 Qd R 521; R v Bell,[2004]QCA 219).,http://archive.sclqld.org.au/qjudgment/2004/QCA04-219.pdf,sclqld,FALSE,FALSE
52,for Trial 2.6.1 Legislation [Last reviewed: February 2026] Criminal Code,Section 613(3),https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
52,Code Section 613(3) – Want of understanding of accused person,Section 645–Accused,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
52,in the Crimes Act 1958(Vic) (see Kesavarajah v The Queen,"(1994)181 CLR 230, 244;",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
52,"1958(Vic) (see Kesavarajah v The Queen (1994)181 CLR 230, 244;",[1994]HCA 41).,https://jade.io/article/67846,jade,TRUE,TRUE
52,the defendant is unfit for trial(see Kesavarajah v The Queen,(1994)181,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
52,defendant is unfit for trial(see Kesavarajah v The Queen (1994)181,CLR 230;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
52,unfit for trial(see Kesavarajah v The Queen (1994)181 CLR 230;,[1994]HCA 41;,https://jade.io/article/67846,jade,TRUE,TRUE
52,Queen (1994)181 CLR 230; [1994]HCA 41; cf R v Mailes,"(2001)53 NSWLR 251,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2001896538&pubNum=5138&originatingDoc=Ie822a4d0881711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=28eecf68ed11459aa4fe35defa8b42d9&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
52,"230; [1994]HCA 41; cf R v Mailes (2001)53 NSWLR 251,",297;,https://jade.io/article/136861/section/140304,jade,TRUE,TRUE
52,"[1994]HCA 41; cf R v Mailes (2001)53 NSWLR 251, 297;",[2001]NSWCCA 155.,https://jade.io/article/136861,jade,TRUE,TRUE
52,"Mailes (2001)53 NSWLR 251, 297; [2001]NSWCCA 155. R v Presser","[1958]VR 45,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=86528a3fcd7f461b82451498018386ce&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
52,"NSWLR 251, 297; [2001]NSWCCA 155. R v Presser [1958]VR 45,",48,https://jade.io/article/653368/section/140703,jade,TRUE,TRUE
53,the court and to his counsel’. In R v M,"[2002]QCA 464,",https://archive.sclqld.org.au/qjudgment/2002/QCA02-464.pdf,sclqld,FALSE,FALSE
53,"R v M [2002]QCA 464, de Jersey CJ stated at",[13],https://jade.io/article/207042/section/140536,jade,TRUE,TRUE
53,Reference may also be had to Ngatayi v The Queen,"(1980)147 CLR 1,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1980155654&pubNum=3586&originatingDoc=I992017609e4511e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1c3f094a24894040963c92a673c6ba04&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
53,"be had to Ngatayi v The Queen (1980)147 CLR 1,",9;,https://jade.io/article/66848/section/139985,jade,TRUE,TRUE
53,"had to Ngatayi v The Queen (1980)147 CLR 1, 9;",[1980]HCA 18.,https://jade.io/article/66848,jade,TRUE,TRUE
53,a combination of these conditions (See Ngatayi v The Queen,"(1980)147 CLR 1,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1980155654&pubNum=3586&originatingDoc=I992017609e4511e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1c3f094a24894040963c92a673c6ba04&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
53,"these conditions (See Ngatayi v The Queen (1980)147 CLR 1,",7;,https://jade.io/article/66848/section/140139,jade,TRUE,TRUE
53,"conditions (See Ngatayi v The Queen (1980)147 CLR 1, 7;",[1980]HCA 18).,https://jade.io/article/66848,jade,TRUE,TRUE
53,it must prove it beyond reasonable doubt(see R v Podola,"[1960]1 QB 325,",https://www.iclr.co.uk/document/1950033169/casereport_22502/html,iclr,FALSE,FALSE
53,"it beyond reasonable doubt(see R v Podola [1960]1 QB 325,",329-330;,https://jade.io/citation/2681868/section/140813,jade,TRUE,TRUE
53,"R v Podola [1960]1 QB 325, 329-330; R v Robertson",[1968]1 WLR 1767;,https://www.iclr.co.uk/document/1961004032/casereport_77794/html,iclr,FALSE,FALSE
53,329-330; R v Robertson [1968]1 WLR 1767; R v Donovan,[1990],https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
53,R v Robertson [1968]1 WLR 1767; R v Donovan [1990],WAR 112;,https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
53,1767; R v Donovan [1990] WAR 112; R v P,(1991)1 NTLR 157).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991343146&pubNum=6060&originatingDoc=I8b07e4f088a211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=20129be5727946ad8bc943b14b9ab7d2&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
53,where it was pointed out that in R v Podola,[1960]1 QB 325,https://www.iclr.co.uk/document/1950033169/casereport_22502/html,iclr,FALSE,FALSE
53,fit to stand trial. The view in R v Presser,"[1958]VR 45,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=9ddc9e2728b646619ffe5dc54f10c81d&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
53,"stand trial. The view in R v Presser [1958]VR 45,",49,https://jade.io/article/653368/section/140447,jade,TRUE,TRUE
54,The direction borrows from the summing-up in R v Sharp,"[1960]1 QB 357,",https://www.iclr.co.uk/document/1950033178/casereport_77524/html,iclr,FALSE,FALSE
54,"from the summing-up in R v Sharp [1960]1 QB 357,",360-361.,https://jade.io/citation/4209573/section/140616,jade,TRUE,TRUE
56,Children 2.7.1 Legislation [Last reviewed: February 2026] Evidence Act 1977(Qld),Section 9–Presumption,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
56,February 2026] Evidence Act 1977(Qld) Section 9–Presumption as to competency,Section 9A–Competency,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
56,Section 9–Presumption as to competency Section 9A–Competency to give evidence,Section 9B–Competency,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
56,9A–Competency to give evidence Section 9B–Competency to give sworn evidence,Section 9C–Expert,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
56,evidence Section 9C–Expert evidence about witness’s ability to give evidence,Section 9E–Principles,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
56,discussion of admissibility of opinion evidence in R v D,(2003)141 A Crim R 471;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2003275246&pubNum=5341&originatingDoc=I9e37159088ad11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8c2c0057f3484eb295bd4e0eef132237&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
57,546). It derives from the test in R v Hayes,"[1977]1 WLR 234,",https://www.iclr.co.uk/document/1971004381/casereport_1700/html,iclr,FALSE,FALSE
57,(R v BBR [2010]1 Qd R 546; R v MBT,[2012]QCA 343).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-343.pdf,sclqld,FALSE,FALSE
58,(R v BBR [2010]1 Qd R 546; R v MBT,[2012]QCA 343).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-343.pdf,sclqld,FALSE,FALSE
58,Act 1977 (see R v SCJ; Ex parte Attorney-General (Qld),[2015]QCA 123).,http://archive.sclqld.org.au/qjudgment/2015/QCA15-123.pdf,sclqld,FALSE,FALSE
59,2.8.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld),Section 21A–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
59,2026] Evidence Act 1977 (Qld) Section 21A–Evidence of special witnesses,Section 21AAA–Exclusion,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
59,Section 21AAA–Exclusion of particular persons while particular evidence is presented,Section 20B–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
59,persons while particular evidence is presented Section 20B–Definitions for division,Schedule 3–Dictionary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
61,of s 21A(8)is an error of law(see R v Bisht,"(2013)234 A Crim R 309,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2031464607&pubNum=5341&originatingDoc=Ie0876d7088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=b0c51b77719a4231bdff6d93ffc8ebd5&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
61,"of law(see R v Bisht (2013)234 A Crim R 309,",[49];,https://jade.io/article/301033/section/1625,jade,TRUE,TRUE
61,"law(see R v Bisht (2013)234 A Crim R 309, [49];","[2013]QCA 238,",http://archive.sclqld.org.au/qjudgment/2013/QCA13-238.pdf,sclqld,FALSE,FALSE
61,"v Bisht (2013)234 A Crim R 309, [49]; [2013]QCA 238,",[49];,https://jade.io/article/301033/section/1625,jade,TRUE,TRUE
61,"Crim R 309, [49]; [2013]QCA 238, [49]; R v Little","(2013)231 A Crim R 145,[24];",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2031455031&pubNum=5341&originatingDoc=Id82f0b6088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=dcb47ae45f2743fe84c657845fa88b77&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
61,"238, [49]; R v Little (2013)231 A Crim R 145,[24];",[2013],http://archive.sclqld.org.au/qjudgment/2013/QCA13-223.pdf,sclqld,FALSE,FALSE
61,"[49]; R v Little (2013)231 A Crim R 145,[24]; [2013]","QCA 223,[24]).",http://archive.sclqld.org.au/qjudgment/2013/QCA13-223.pdf,sclqld,FALSE,FALSE
64,2.9.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld),Section 21M,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
64,Evidence Act 1977 (Qld) Section 21M –Meaning of protected witness,Section 21N–No,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
64,witness Section 21N–No cross-examination of protected witness by person charged,Section 21O–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
64,of protected witness if person charged has no legal representative,Section 21R–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
67,2.10.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld),Section 103ZE,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
67,[Last reviewed: February 2026] Section 103ZE was inserted by the,Criminal Law (Coercive Control and Affirmative Consent) and Other,https://jade.io/article/1067156,jade,TRUE,TRUE
69,2.11.1 Legislation [Last reviewed: February 2026] Evidence Act 1977 (Qld),Division 4A–Evidence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
70,required directions may result in a retrial(see R v SAW,[2006]QCA,http://archive.sclqld.org.au/qjudgment/2006/QCA06-378.pdf,sclqld,FALSE,FALSE
70,directions may result in a retrial(see R v SAW [2006]QCA,378;,http://archive.sclqld.org.au/qjudgment/2006/QCA06-378.pdf,sclqld,FALSE,FALSE
70,a retrial(see R v SAW [2006]QCA 378; R v DM,[2006]QCA 79;,http://archive.sclqld.org.au/qjudgment/2006/QCA06-079.pdf,sclqld,FALSE,FALSE
70,[2006]QCA 378; R v DM [2006]QCA 79; R v HAB,[2006]QCA 80;,http://archive.sclqld.org.au/qjudgment/2006/QCA06-080.pdf,sclqld,FALSE,FALSE
70,[2006]QCA 79; R v HAB [2006]QCA 80; R v MBE,(2008)191 A Crim R 264;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2017585533&pubNum=5341&originatingDoc=I4d19e8e088b211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f6967be395ce406a807a654c552054d3&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
70,(2008)191 A Crim R 264; [2008]QCA 381; R v Horvarth,[2013]QCA 196).,http://archive.sclqld.org.au/qjudgment/2013/QCA13-196.pdf,sclqld,FALSE,FALSE
71,as an exhibit in the trial (Gately v The Queen,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1de6ed585b46a8aefd1052c31f5a11&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
71,in the trial (Gately v The Queen (2007)232 CLR 208;,[2007],https://jade.io/article/18380,jade,TRUE,TRUE
71,the trial (Gately v The Queen (2007)232 CLR 208; [2007],HCA 55;,https://jade.io/article/18380,jade,TRUE,TRUE
71,"[113]; R v HCS [2024]QCA 193, citing R v Nijamuddin",[2012]QCA 124).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-124.pdf,sclqld,FALSE,FALSE
71,should occur in the reconvened court (Gately v The Queen,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1de6ed585b46a8aefd1052c31f5a11&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
71,the reconvened court (Gately v The Queen (2007)232 CLR 208;,[2007]HCA 55;,https://jade.io/article/18380,jade,TRUE,TRUE
71,The Queen (2007)232 CLR 208; [2007]HCA 55; R v TQ,(2007)173 A Crim R 385;,https://anzlaw.thomsonreuters.com/Document/I65018ef088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
71,(2007)173 A Crim R 385; [2007]QCA 255; R v PBO,[2024]QCA 238).,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf,sclqld,FALSE,FALSE
71,depend on the circumstances of the case. (R v PBO,[2024]QCA 238,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf,sclqld,FALSE,FALSE
71,circumstances of the case. (R v PBO [2024]QCA 238 at,"[2],",https://jade.io/article/1109080/section/140704,jade,TRUE,TRUE
71,"of the case. (R v PBO [2024]QCA 238 at [2],",[4],https://jade.io/article/1109080/section/140342,jade,TRUE,TRUE
71,"case. (R v PBO [2024]QCA 238 at [2], [4] and",[13],https://jade.io/article/1109080/section/140536,jade,TRUE,TRUE
71,"Gately v The Queen (2007)232 CLR 208, R v Enright",[2023]QCA 89,https://archive.sclqld.org.au/qjudgment/2023/QCA23-089.pdf,sclqld,FALSE,FALSE
