page_no,link_text,link_destination,link_domain
131,Section 577–Charge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 578–Charge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 579–Charge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 580–Charge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 581–Offences,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 582–Charge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 583–Conviction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 584–When,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 588A–Charges,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 589–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Section 589A–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,Chapter 61–Effect,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
131,[2014]1 Qd R,https://www.queenslandjudgments.com.au/case/id/510223,queenslandjudgments
131,438;,https://www.queenslandjudgments.com.au/case/id/510223,queenslandjudgments
131,[2001]2 Qd R 662;,https://www.queenslandjudgments.com.au/case/id/502917,queenslandjudgments
131,(2000)201 CLR 414;,https://anzlaw.thomsonreuters.com/Document/Id5bb558087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
131,[2000]HCA 15;,https://jade.io/article/68181,jade
131,"[2001]QCA 183,",http://archive.sclqld.org.au/qjudgment/2001/QCA01-183.pdf,sclqld
131,[17]-[20];,https://jade.io/article/167010/section/13490,jade
131,"[2002]HCA 20,",https://www.hcourt.gov.au/sites/default/files/eresources/2002/HCA/20.pdf,hcourt
131,[17]-[19].,https://jade.io/article/68329/section/6063,jade
131,[17]-[19].,https://jade.io/article/68329/section/6063,jade
131,"[2004]QCA 99,",http://archive.sclqld.org.au/qjudgment/2004/QCA04-099.pdf,sclqld
131,"[79],",https://jade.io/article/168361/section/402,jade
131,[99];,https://jade.io/article/168361/section/779,jade
132,"(2003)86 SASR 262,",https://anzlaw.thomsonreuters.com/Document/Iebbc1e3088e611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
132,268;,https://jade.io/article/177687/section/140151,jade
132,[2003]SASC 310).,https://jade.io/article/177687,jade
132,"[2020]QCA 37,",https://archive.sclqld.org.au/qjudgment/2020/QCA20-037.pdf,sclqld
132,[148](footnotes,https://jade.io/article/717422/section/300,jade
132,"[2003]HCA 29,",https://www.hcourt.gov.au/sites/default/files/eresources/2003/HCA/29.pdf,hcourt
132,"[38],",https://jade.io/article/68398/section/1252,jade
132,[69].,https://jade.io/article/68398/section/1334,jade
132,[2001]2 Qd R 442;,https://www.queenslandjudgments.com.au/case/id/506288,queenslandjudgments
132,(1991)172 CLR 353;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991342452&pubNum=3586&originatingDoc=Id2ca97d087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=62362460d22e47eca6108042f3406203&contextData=(sc.Default)&comp=wlau,thomsonreuters
132,[1991]HCA 24;,https://jade.io/article/67625,jade
132,(2001)3 VR 611;,https://anzlaw.thomsonreuters.com/Document/Ie50974b0891911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
132,[2001]VSCA 188).,https://jade.io/article/70592,jade
134,(2005)227 CLR 319;,https://anzlaw.thomsonreuters.com/Document/I0d1d702087ba11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
134,[2005]HCA 65;,https://www.hcourt.gov.au/sites/default/files/eresources/2005/HCA/65.pdf,hcourt
134,(2005)227 CLR 166;,https://anzlaw.thomsonreuters.com/Document/Ia55d883087b911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
134,"[2005]HCA 34,",https://www.hcourt.gov.au/sites/default/files/eresources/2005/HCA/34.pdf,hcourt
134,[77]-[80];,https://jade.io/article/309/section/2374,jade
134,[77]-[80];,https://jade.io/article/309/section/2374,jade
134,[77]-[80];,https://jade.io/article/309/section/2374,jade
134,(2002)211 CLR 193;,https://anzlaw.thomsonreuters.com/Document/Ic2b321f087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
134,"[2002]HCA 26,",https://www.hcourt.gov.au/sites/default/files/eresources/2002/HCA/26.pdf,hcourt
134,"[78],",https://jade.io/article/68335/section/1016,jade
134,[151];,https://jade.io/article/68335/section/3513,jade
134,"(1990)171 CLR 312,",https://anzlaw.thomsonreuters.com/Document/I279f517087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
134,333-334;,https://jade.io/article/67605/section/2362,jade
134,333-334;,https://jade.io/article/67605/section/2362,jade
134,333-334;,https://jade.io/article/67605/section/2362,jade
134,[1990]HCA 61).,https://jade.io/article/67605,jade
135,"[1999]1 Qd R 649,",https://www.queenslandjudgments.com.au/case/id/510607,queenslandjudgments
135,662).,https://jade.io/article/166065/section/140916,jade
135,"[2023]QCA 210,",https://www.queenslandjudgments.com.au/caselaw/qca/2023/210,queenslandjudgments
136,"[2023]QCA 210,",https://www.queenslandjudgments.com.au/caselaw/qca/2023/210,queenslandjudgments
136,[88]).,https://jade.io/article/1052132/section/613,jade
136,"[2022]QCA 216,[24]where",https://www.queenslandjudgments.com.au/caselaw/qca/2022/216,queenslandjudgments
136,[2002]VSCA 98;,https://jade.io/article/70967,jade
136,(2002)131 A Crim R,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002400202&pubNum=5341&originatingDoc=I9fa90790891a11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0dab4a78e60b48c8a9e8ef085c21e419&contextData=(sc.Default)&comp=wlau,thomsonreuters
136,299:,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002400202&pubNum=5341&originatingDoc=I9fa90790891a11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0dab4a78e60b48c8a9e8ef085c21e419&contextData=(sc.Default)&comp=wlau,thomsonreuters
136,[2023]VSCA 78;,https://jade.io/article/973945,jade
136,"(2023)307 A Crim R 185,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2073915410&pubNum=5341&originatingDoc=I272d83c0d7ff11edb71cd378b46fc811&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=7364f4814a544e1899c5e299f5a2ce53&contextData=(sc.Default)&comp=wlau,thomsonreuters
136,"[36],",https://jade.io/article/973945/section/1155,jade
136,"[36],",https://jade.io/article/973945/section/1155,jade
136,"[36],",https://jade.io/article/973945/section/1155,jade
136,[1999]NSWCCA 324;,https://jade.io/article/183370,jade
136,"(1999)110 A Crim R 198,",https://anzlaw.thomsonreuters.com/Document/Ibeeb69f0881511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
136,212,https://jade.io/article/183370/section/139953,jade
137,"[1995]NZCA 732,",https://www.nzlii.org/nz/cases/NZCA/1995/732.html,nzlii
137,(1997),https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1997401671&pubNum=3586&originatingDoc=I585f73f087ae11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=c5574a21ebfb4fe6911038038cb86f9f&contextData=(sc.Default)&comp=wlau,thomsonreuters
137,191 CLR 417;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1997401671&pubNum=3586&originatingDoc=I585f73f087ae11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=c5574a21ebfb4fe6911038038cb86f9f&contextData=(sc.Default)&comp=wlau,thomsonreuters
137,"[1997]HCA 54,",https://jade.io/article/68023,jade
137,Domestic and Family Violence,https://jade.io/article/966844,jade
137,Protection (Combating Coercive Control) and Other Legislation Amendment Act 2023,https://jade.io/article/966844,jade
137,"2023 (Qld)),",https://jade.io/article/966844,jade
137,"(Qld)),",https://jade.io/article/966844,jade
137,(1984)79 Cr App R 115,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1984032293&pubNum=4705&originatingDoc=I38EECD91E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=3b0c262eca09489d9187948a1ab30b2b&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
137,"(1994)75 A Crim R 447,",https://anzlaw.thomsonreuters.com/Document/I61b10950893e11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
137,"[1990]NZCA 522,",https://www.nzlii.org/nz/cases/NZCA/1990/522.html,nzlii
138,"[1986]VR 643,",https://anzlaw.thomsonreuters.com/Document/I325d56d0893511e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Search)&userEnteredCitation=%5b1986%5d+vr+643&comp=wlau,thomsonreuters
138,661),https://jade.io/article/653315/section/140568,jade
138,"(2001)115 A Crim R 582,",https://anzlaw.thomsonreuters.com/Document/I2cd00b10881611e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=115+a+crim+r+582&comp=wlau,thomsonreuters
138,591,https://jade.io/article/136398/section/140578,jade
138,[59];,https://jade.io/article/136398/section/140578,jade
138,[2000]NSWCCA 162.,https://jade.io/article/136398,jade
139,Section 56–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
139,Section 59A–Verdict,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
139,Jury Act,https://jade.io/article/352986,jade
139,Act 1995,https://jade.io/article/352986,jade
139,"(1993)179 CLR 44,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1993376184&pubNum=3586&originatingDoc=I9e7c96d087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=07f522df01b64c288ab723cf236f4d60&contextData=(sc.Default)&comp=wlau,thomsonreuters
139,51-52;,https://jade.io/article/67805/section/419,jade
139,51-52;,https://jade.io/article/67805/section/419,jade
139,"[1993]HCA 71,",https://jade.io/article/67805,jade
139,[15],https://jade.io/article/67805/section/140827,jade
139,(2003)6 VR 569;,https://anzlaw.thomsonreuters.com/Document/I31123800891b11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
139,"[2003]VSCA 35,",https://jade.io/article/71125,jade
139,[38].,https://jade.io/article/71125/section/1252,jade
139,[38].,https://jade.io/article/71125/section/1252,jade
139,(2007)173 A,https://anzlaw.thomsonreuters.com/Document/I7f91a280881d11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
139,Crim R 100;,https://anzlaw.thomsonreuters.com/Document/I7f91a280881d11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
139,"[2007]NSWCCA 241,",https://jade.io/article/12853,jade
139,"[22]-[23],",https://jade.io/article/12853/section/2927,jade
139,"[22]-[23],",https://jade.io/article/12853/section/2927,jade
139,"[22]-[23],",https://jade.io/article/12853/section/2927,jade
139,"[22]-[23],",https://jade.io/article/12853/section/2927,jade
139,(2010)208 A Crim R 333;,https://anzlaw.thomsonreuters.com/Document/I7fdd8db0881f11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
139,[2010]NSWCCA 309).,https://jade.io/article/204338,jade
139,(2013)227 A Crim R 556;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2029967902&pubNum=5341&originatingDoc=I66bb772088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=90a92bc6ea954cf98e9b321ddbd81586&contextData=(sc.Default)&comp=wlau,thomsonreuters
139,"[2013]QCA 29,",https://www.queenslandjudgments.com.au/caselaw/qca/2013/29,queenslandjudgments
139,[27];,https://jade.io/article/290755/section/140176,jade
139,[2015]2 Qd R 452).,https://www.queenslandjudgments.com.au/case/id/512478,queenslandjudgments
139,(1993)98 Cr App R 185).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1993253572&pubNum=4705&originatingDoc=I5FB5DDB1E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=fa551bcc24cd4777adea6c85328d3a0d&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
140,[2005]1 Qd R 408;,https://www.queenslandjudgments.com.au/case/id/508913,queenslandjudgments
140,(1993)98 Cr App R 185).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1993253572&pubNum=4705&originatingDoc=I5FB5DDB1E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=fa551bcc24cd4777adea6c85328d3a0d&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
140,[2005]1 Qd R 408).,https://www.queenslandjudgments.com.au/case/id/508913,queenslandjudgments
140,56(1),https://jade.io/article/352986/section/6926,jade
140,Jury Act,https://jade.io/article/352986,jade
140,Act 1995,https://jade.io/article/352986,jade
140,[2005]1,https://www.queenslandjudgments.com.au/case/id/508913,queenslandjudgments
140,Qd R 408;,https://www.queenslandjudgments.com.au/case/id/508913,queenslandjudgments
140,[2005]2 All ER 29;,https://jade.io/citation/2720340,jade
140,[2005]UKHL 12).,https://www.bailii.org/uk/cases/UKHL/2005/12.html,bailii
142,Section 56–Discharge,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
142,Section 57–Continuation,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
142,Section 59–Verdict,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
142,Section 59A–Verdict,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042,qld
142,The Criminal,https://jade.io/article/679228,jade
142,Criminal Code,https://jade.io/article/679228,jade
142,59,https://jade.io/article/352986/section/1898,jade
142,Jury Act,https://jade.io/article/352986,jade
142,Act 1995.,https://jade.io/article/352986,jade
142,80,https://jade.io/article/260323/section/1199,jade
142,Commonwealth Constitution).,https://jade.io/article/260323,jade
142,(2021)9 QR 124.,https://www.queenslandjudgments.com.au/case/id/513033,queenslandjudgments
143,"[2010]1 Qd R 354,",https://www.queenslandjudgments.com.au/case/id/503287,queenslandjudgments
143,368,https://jade.io/article/95422/section/140756,jade
143,[48]).,https://jade.io/article/95422/section/140756,jade
143,(2008)73 NSWLR,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2016634691&pubNum=5138&originatingDoc=I058a8280881e11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=4dd256cfa69349e68076ae0c9a5a9a4d&contextData=(sc.Default)&comp=wlau,thomsonreuters
143,"390,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2016634691&pubNum=5138&originatingDoc=I058a8280881e11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=4dd256cfa69349e68076ae0c9a5a9a4d&contextData=(sc.Default)&comp=wlau,thomsonreuters
143,402,https://jade.io/article/80910/section/140801,jade
143,[71];,https://jade.io/article/80910/section/140801,jade
143,[2008]NSWCCA 173).,https://jade.io/article/80910,jade
143,"[1996]1 VR 336,",https://anzlaw.thomsonreuters.com/Document/Id177df20891611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
143,"343,",https://jade.io/article/653355/section/139926,jade
143,46,https://jade.io/article/282157/section/785,jade
143,Juries Act,https://jade.io/article/282157,jade
143,"2000(Vic),",https://jade.io/article/282157,jade
143,"2000(Vic),",https://jade.io/article/282157,jade
144,(2007)173 A Crim R 100;,https://anzlaw.thomsonreuters.com/Document/I7f91a280881d11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
144,"[2007]NSWCCA 241,",https://jade.io/article/12853,jade
144,(1994)62 SASR 86;,https://anzlaw.thomsonreuters.com/Document/Ifc8b0e2088e511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
144,[1994]SASC 4496,https://jade.io/article/174614,jade
144,"(1997)68 SASR 405,",https://anzlaw.thomsonreuters.com/Document/Id161fb1088f311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
144,413;,https://jade.io/citation/2694414/section/140223,jade
144,(1997)68 SASR 304).,https://anzlaw.thomsonreuters.com/Document/Iccf21dd088f311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
144,[2010]1 Qd R 354,https://www.queenslandjudgments.com.au/case/id/503287,queenslandjudgments
144,[41],https://jade.io/article/95422/section/140829,jade
144,(2008)73 NSWLR 390;,https://anzlaw.thomsonreuters.com/Document/I058b1ec0881e11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
144,"[2008]NSWCCA 173,",https://jade.io/article/80910,jade
144,[23];,https://jade.io/article/80910/section/140122,jade
144,[23];,https://jade.io/article/80910/section/140122,jade
