page_no,link_text,link_destination, link_domain
70,(2008)191 A Crim R 264;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2017585533&pubNum=5341&originatingDoc=I4d19e8e088b211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f6967be395ce406a807a654c552054d3&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
70,[2013]QCA 196).,http://archive.sclqld.org.au/qjudgment/2013/QCA13-196.pdf, archive.sclqld.org.au
71,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1de6ed585b46a8aefd1052c31f5a11&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
71,[2012]QCA 124).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-124.pdf, archive.sclqld.org.au
71,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f1de6ed585b46a8aefd1052c31f5a11&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
71,(2007)173 A Crim R 385;,https://anzlaw.thomsonreuters.com/Document/I65018ef088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
71,[2024]QCA 238).,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
71,[2024]QCA 238,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
71,[2023]QCA 89,https://archive.sclqld.org.au/qjudgment/2023/QCA23-089.pdf, archive.sclqld.org.au
71,[2018]QCA 30,https://archive.sclqld.org.au/qjudgment/2018/QCA18-030.pdf, archive.sclqld.org.au
74,Section 93A–Statement,https://www.legislation.qld.gov.au/view/whole/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
74,Section 99–Withholding,https://www.legislation.qld.gov.au/view/whole/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
74,Section 102,https://www.legislation.qld.gov.au/view/whole/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
75,"(2007)232 CLR 208,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6533ba5e37e34d5ba2e6f4ec9a9a2f77&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
75,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6533ba5e37e34d5ba2e6f4ec9a9a2f77&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
75,(2007)173 A Crim R 385;,https://anzlaw.thomsonreuters.com/Document/I65018ef088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
75,[2024]QCA 238).,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
75,"[2024]QCA 238,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
75,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6533ba5e37e34d5ba2e6f4ec9a9a2f77&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
75,[2023],https://archive.sclqld.org.au/qjudgment/2023/QCA23-089.pdf, archive.sclqld.org.au
75,"QCA 89,",https://archive.sclqld.org.au/qjudgment/2023/QCA23-089.pdf, archive.sclqld.org.au
75,"[2018]QCA 30,",https://archive.sclqld.org.au/qjudgment/2018/QCA18-030.pdf, archive.sclqld.org.au
78,"[2024]QCA 238,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
78,"[2024]QCA 238,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
78,[2024]QCA,https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
78,"238,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
78,"[2024]QCA 238,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-238.pdf, archive.sclqld.org.au
80,Division 4C,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
80,Section 21A–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
80,Section 21AW–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
82,"[2013]QCA 238,",http://archive.sclqld.org.au/qjudgment/2013/QCA13-238.pdf, archive.sclqld.org.au
82,"[2013]QCA 223,",http://archive.sclqld.org.au/qjudgment/2013/QCA13-223.pdf, archive.sclqld.org.au
84,Section 17–How,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
84,Section 18–Proof,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
84,Section 101–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
84,Section 102–Weight,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
85,"[1959]VR 102,",https://anzlaw.thomsonreuters.com/Document/I40006290893111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
85,"(1961)106 CLR 95,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1961055707&pubNum=3586&originatingDoc=I0c1c362087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8362d5208d044a72846047f6eed84fca&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
85,"[2009]QCA 332,",http://archive.sclqld.org.au/qjudgment/2009/QCA09-332.pdf, archive.sclqld.org.au
85,"[2009]QCA 332,",http://archive.sclqld.org.au/qjudgment/2009/QCA09-332.pdf, archive.sclqld.org.au
86,[2013]QCA 163.,http://archive.sclqld.org.au/qjudgment/2013/QCA13-163.pdf, archive.sclqld.org.au
90,(1978)140 CLR 364;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1978151888&pubNum=3586&originatingDoc=I4c7e32e087a611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=08b0057373844f88bf2c2712ca1fa4d8&contextData=(sc.DocLink)&comp=wlau, anzlaw.thomsonreuters.com
95,"(1987)164 CLR 180,",https://anzlaw.thomsonreuters.com/Document/I0f05d27087aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=Butera+v+Director+of+Public+Prosecutions+(1987)+164+CLR+180&comp=wlau, anzlaw.thomsonreuters.com
95,(1979)1 A Crim R 239;,https://anzlaw.thomsonreuters.com/Document/I5eaf5f5088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=R+v+Beames+(1979)+1+A+Crim+R+239&comp=wlau, anzlaw.thomsonreuters.com
95,"(2005)92 SASR 331,",https://anzlaw.thomsonreuters.com/Document/I82e2ba8088e711e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+Solomon+(2005)+92+SASR+331&comp=wlau, anzlaw.thomsonreuters.com
95,"(2005)92 SASR 331,",https://anzlaw.thomsonreuters.com/Document/I82e2ba8088e711e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+Solomon+(2005)+92+SASR+331&comp=wlau, anzlaw.thomsonreuters.com
95,"(1987)164 CLR 180,",https://anzlaw.thomsonreuters.com/Document/I0f05d27087aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=Butera+v+Director+of+Public+Prosecutions+(1987)+164+CLR+180&comp=wlau, anzlaw.thomsonreuters.com
95,"(1987)164 CLR 180,",https://anzlaw.thomsonreuters.com/Document/I0f05d27087aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=Butera+v+Director+of+Public+Prosecutions+(1987)+164+CLR+180&comp=wlau, anzlaw.thomsonreuters.com
96,(2007)174 A Crim R 491;,https://anzlaw.thomsonreuters.com/Document/I4585417088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=R+v+Lake%2c+Carstein+and+Geerlings+(2007)+174+A+Crim+R+491&comp=wlau, anzlaw.thomsonreuters.com
96,(2007)173 A Crim R 450;,https://anzlaw.thomsonreuters.com/Document/I54b4bcc088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=R+v+Le+(2007)+173+A+Crim+R+450&comp=wlau, anzlaw.thomsonreuters.com
96,"[2018]QSC 283,",https://archive.sclqld.org.au/qjudgment/2018/QSC18-283.pdf, archive.sclqld.org.au
96,"[2018]QSC 283,",https://archive.sclqld.org.au/qjudgment/2018/QSC18-283.pdf, archive.sclqld.org.au
96,[2014]QCA 349).,https://archive.sclqld.org.au/qjudgment/2014/QCA14-349.pdf, archive.sclqld.org.au
97,(2007)232 CLR 208;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=590ca70153a8429f925ef5fcab871295&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
97,[2007]HCA 55,https://www.hcourt.gov.au/sites/default/files/eresources/2007/HCA/55.pdf, www.hcourt.gov.au
98,"Chapter 11, Part 2",https://www.legislation.qld.gov.au/view/html/inforce/current/sl-1999-0112, www.legislation.qld.gov.au
98,Schedule 5A–Code,https://www.legislation.qld.gov.au/view/html/inforce/current/sl-1999-0112, www.legislation.qld.gov.au
98,Section 131A–Court,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
98,Section 72–Explanation,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1992-044, www.legislation.qld.gov.au
98,Section 158–Children,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1992-044, www.legislation.qld.gov.au
98,Section 84–Court,https://www.legislation.qld.gov.au/view/html/inforce/current/act-2012-005, www.legislation.qld.gov.au
98,Section 5–Principles,https://www.legislation.qld.gov.au/view/html/inforce/current/act-2016-005, www.legislation.qld.gov.au
98,Section 27–Interpreters’,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1867-012, www.legislation.qld.gov.au
98,Section 28–Interpreters’,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1867-012, www.legislation.qld.gov.au
98,Section 29–Interpreters’,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1867-012, www.legislation.qld.gov.au
98,Section 30–Where,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1867-012, www.legislation.qld.gov.au
98,JCCD Standards).,https://jccd.org.au/wp-content/uploads/2021/06/JCCD-Interpreter-Standards.pdf, jccd.org.au
98,second,https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
98,edition,https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
99,(1998)194,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1998447472&pubNum=3586&originatingDoc=Ibffb63b087af11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=cd7794790d9d4417a30cac51e8fc6e2b&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
99,"CLR 444,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1998447472&pubNum=3586&originatingDoc=Ibffb63b087af11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=cd7794790d9d4417a30cac51e8fc6e2b&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
99,(1987)25 A,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1987319301&pubNum=5341&originatingDoc=Icdf27f0088c011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2c37209605db49b1a0a9673c890566c2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
99,Crim R 433).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1987319301&pubNum=5341&originatingDoc=Icdf27f0088c011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2c37209605db49b1a0a9673c890566c2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
99,JCCD Standards,https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
99,(2nd ed),https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
99,Supreme Court Practice Direction 4 of 2024.,https://www.courts.qld.gov.au/__data/assets/pdf_file/0004/789223/scpd-04-of-2024.pdf, www.courts.qld.gov.au
99,JCCD Standards(2nd ed)(at,https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
100,JCCD Standards(2nd ed),https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
100,"(2021)273 CLR 177,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2053433884&pubNum=3586&originatingDoc=Ia4ca94609cb711eba9fac17add43d3d9&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=81b915bf8ce64bb88b837736f2604685&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
100,"[2021]HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2021/HCA/12.pdf, www.hcourt.gov.au
100,JCCD Standards(2nd ed),https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
100,JCCD Standards(2nd ed)(for,https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
101,brochure for information about this trial.,https://archive.sclqld.org.au/sclpub/supreme-and-district-courts-benchbook/trial-of-technical-solution-for-in-court-interpreters.pdf, archive.sclqld.org.au
101,Form to hire the equipment if it is not available,https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fdjag.service-now.com%2Fsp%3Fid%3Dsc_cat_item%26sys_id%3D1cd810ee1b9235107632fe231d4bcb58&data=05%7C02%7Cjustice.muir%40courts.qld.gov.au%7C306a40348f8c4c453ccb08dcd1fef444%7C583ea622975d4befa1d0d1f9c139f8b3%7C0%7C0%7C638616140147613856%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=neQASD%2B1EUfgqWu0L6kPgKjloy7top%2FnQsocUEhCvDo%3D&reserved=0, aus01.safelinks.protection.outlook.com
101,"Information on the equipment, process and sites",https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fdjag.service-now.com%2Fsp%3Fid%3Dkb_article%26sys_id%3D74d2a721476cda904b7e9f7f016d43bc&data=05%7C02%7Cjustice.muir%40courts.qld.gov.au%7C306a40348f8c4c453ccb08dcd1fef444%7C583ea622975d4befa1d0d1f9c139f8b3%7C0%7C0%7C638616140147618432%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=GwMrsLGGtGCrf%2BdRsIGqjdTk%2Ffr2g6H0PkmhEYXvLYM%3D&reserved=0, aus01.safelinks.protection.outlook.com
101,General interpreter hub page,https://intranet.justice.govnet.qld.gov.au/divisions-and-branches/courts-tribunals/queensland-courts-services/interpreters-hub, intranet.justice.govnet.qld.gov.au
101,JCCD Standards(2nd ed).,https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
102,Aboriginal people,https://www.judcom.nsw.gov.au/publications/benchbks/equality/section02.html, www.judcom.nsw.gov.au
102,"sample jury directions, see[2.3.7];",https://www.judcom.nsw.gov.au/publications/benchbks/equality/section02.html, www.judcom.nsw.gov.au
102,People from culturally,https://www.judcom.nsw.gov.au/publications/benchbks/equality/section03.html, www.judcom.nsw.gov.au
102,and linguistically diverse backgrounds[3.1]-[3.5]and,https://www.judcom.nsw.gov.au/publications/benchbks/equality/section03.html, www.judcom.nsw.gov.au
102,"sample jury directions, see[3.3.7];",https://www.judcom.nsw.gov.au/publications/benchbks/equality/section03.html, www.judcom.nsw.gov.au
103,Witnesses–Cultural and,https://www.judcom.nsw.gov.au/publications/benchbks/criminal/witnesses_cultural_linguistic_factors.html, www.judcom.nsw.gov.au
103,linguistic factors,https://www.judcom.nsw.gov.au/publications/benchbks/criminal/witnesses_cultural_linguistic_factors.html, www.judcom.nsw.gov.au
103,Aboriginal Benchbook for Western Australia Courts,https://aija.org.au/wp-content/uploads/2017/07/Aboriginal-Benchbook-for-WA-Courts-2nd-Ed.pdf, aija.org.au
103,sections 5.3 and 5.4);,https://aija.org.au/wp-content/uploads/2017/07/Aboriginal-Benchbook-for-WA-Courts-2nd-Ed.pdf, aija.org.au
103,"Supreme Court of Queensland, Equal Treatment Benchbook(2nd edition)–has",https://media.sclqld.org.au/documents/resources/etbb.pdf, media.sclqld.org.au
103,Chapter 1:,https://www.supremecourt.wa.gov.au/_files/Equal_Justice_Bench_Book.pdf, www.supremecourt.wa.gov.au
103,Equal Justice;,https://www.supremecourt.wa.gov.au/_files/Equal_Justice_Bench_Book.pdf, www.supremecourt.wa.gov.au
103,Chapter,https://www.supremecourt.wa.gov.au/_files/Equal_Justice_Bench_Book.pdf, www.supremecourt.wa.gov.au
106,JCCD Standards(2nd ed),https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf, jccd.org.au
110,Section 52–Inspections,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1995-042, www.legislation.qld.gov.au
110,[1956]QWN 45;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1956050756&pubNum=5142&originatingDoc=Iea57bdf088bf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=06853e1a25444c6aae9a0f86c05684ca&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
110,[1974]VR 398;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1974157656&pubNum=4888&originatingDoc=I259ffee0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=518bd2ffa94945babb00005e693027e8&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
110,[1979]VR 615;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1979090218&pubNum=4888&originatingDoc=Ieab332b0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=59fb9796beba40eba4edad69fe7be1a3&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
110,"(1992)29 NSWLR 29,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357936&pubNum=5138&originatingDoc=If1cad4e0881611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6ef14b38cf7b4c3fb616fef9db191c96&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
